,FID,vid,cid,id,source,project,pcode,name,date,visit_onsite,visit_onsite_novisitreason,geom,longitude,latitude,location_origin,province,province_old,territoire,collectivite,groupement,village,workers_numb,access_dry,access_wet,is_3t_mine,is_gold_mine,mineral1,selling_points_mineral1,final_destination_mineral1,mineral2,selling_points_mineral2,final_destination_mineral2,mineral3,selling_points_mineral3,final_destination_mineral3,mercury,presence,interference,armed_group1,type_armed_group1,frequency_armed_group1,taxation_armed_group1,commerce_taxation_armed_group1,entrance_taxation_armed_group1,monopoly_armed_group1,buying_minerals_armed_group1,digging_armed_group1,forced_labour_armed_group1,pillaging_armed_group1,armed_group2,type_armed_group2,frequency_armed_group2,taxation_armed_group2,commerce_taxation_armed_group2,entrance_taxation_armed_group2,monopoly_armed_group2,buying_minerals_armed_group2,digging_armed_group2,forced_labour_armed_group2,pillaging_armed_group2,state_service1,state_service2,state_service3,state_service4,itsci,traceability,qualification,childunder15,childunder15work,women,womenwork
4823,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dec,4824,3537,21,IPIS,IPIS - Madini,codmine01837,Misumari II,2020,1,,POINT (28.900823 -1.780063),28.900823,-1.780063,Approximation,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,11,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,1,Lavage
4824,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6deb,4825,3538,58,IPIS,IPIS - Madini,codmine03215,Mukamusi I,2020,1,,POINT (27.889782254135454 -2.838854189214187),27.88978225,-2.83885419,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,50,less2h,less2h,0,1,Or,"MUKAMUSI 1 dans le village même, Kamulila,",Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,1,1,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPERIE,,,,0,,1,"Restaurant, S'occupent des champs dans le site minier pour vendre ces produits agricoles aux creuseurs"
4825,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dea,4826,3539,49,IPIS,IPIS - Madini,codmine03650,Ngola,2020,0,Insécurité,POINT (27.832348974859123 -2.242602787169484),27.83234897,-2.24260279,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,MATAMBA,88,more2h,more2h,1,0,Cassitérite,Kigulube,BUKAVU,Coltan,,,,,,,1,1,Raïa Mutomboki,Groupe armé local,Aléatoire,1,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,1,"Creuser, Concassage, Lavage, Traiter les déchets",1,"Lavage, Transport des minerais, Traiter les déchets"
4826,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de9,4827,3540,20,IPIS,IPIS - Madini,codmine00850,Mungwe,2020,1,,POINT (28.90197 -1.76775),28.90197,-1.76775,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,42,more2h,more2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,1,Lavage
4827,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de8,4828,3541,67,IPIS,IPIS - Madini,codmine02981,Kakimbalu,2020,1,,POINT (27.89655044151325 -2.8430274012498082),27.89655044,-2.8430274,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba sud,Nzibi,60,less2h,less2h,0,1,Or,Mulungu,Bukavu,,,,,,,0,1,0,FARDC,FARDC - Pas d’ingérence constatée,Une fois par semaine,0,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI,,,,0,,1,"Responsable des puits, régente du site"
4828,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de7,4829,3542,29,IPIS,IPIS - Madini,codmine03174,Nandele,2020,1,,POINT (28.8722123 -4.150542),28.8722123,-4.150542,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma Sud,Mukera,55,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
4829,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de6,4830,3543,15,IPIS,IPIS - Madini,codmine03641,Ruhuwe,2020,1,,POINT (28.90542743333333 -1.7738556666666667),28.90542743,-1.77385567,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,,Numbi,24,more2h,more2h,1,0,Coltan,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,1,Lavage
4830,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de5,4831,3544,48,IPIS,IPIS - Madini,codmine03649,Bineza,2020,1,,POINT (27.7917 -2.2052899999999998),27.7917,-2.20529,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Nduma,45,more2h,more2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,0,
4831,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de4,4832,3545,54,IPIS,IPIS - Madini,codmine03651,Lutumba,2020,1,,POINT (27.802035 -2.2828633333333332),27.802035,-2.28286333,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Makutano,70,more2h,more2h,0,1,Or,"Nyambembe, tchonka",BUKAVU,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,0,
4832,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de3,4833,3546,55,IPIS,IPIS - Madini,codmine03652,Africa Moto,2020,1,,POINT (27.88238816666667 -2.8476568833333333),27.88238817,-2.84765688,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kamulila,52,less2h,less2h,0,1,Or,Sur place dans le site minier Africa moto,Bukavu par le contoire Kikyas,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI,,,,0,,0,
4833,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de2,4834,3547,76,IPIS,IPIS - Madini,codmine00777,Kamosho/Nord-Est,2020,1,,POINT (27.990395298158987 -2.5465704965824325),27.9903953,-2.5465705,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Sud,Nzovu,76,less2h,less2h,1,0,Cassitérite,Nzovu,Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,1,0,0,Police Nationale Congolaise (sauf PMH),PNC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Chefferie,,,,,0,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets, Elles amènent des bois pour chauffer les roches minéralisées qui ont résisté afin de transporter pour le lavage."
4834,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de1,4835,3548,68,IPIS,IPIS - Madini,codmine00799,Camp ibulungu,2020,1,,POINT (27.906310170658088 -2.8324048226313367),27.90631017,-2.83240482,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Butulo/Kamingazi,50,less2h,less2h,0,1,Or,Mulungu,Bukavu,,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,Division des mines,SAESSCAM,Chefferie,CNPRI,,,,0,,1,"Responsables des puits,"
4835,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6de0,4836,3549,59,IPIS,IPIS - Madini,codmine00801,Luwawa/Karonza,2020,1,,POINT (27.89676205368459 -2.839021314473886),27.89676205,-2.83902131,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Luwawa,32,less2h,less2h,0,1,Or,Dans le site minier même (LUWAWA ASEMAKE),Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,CNPRI,,,,,0,,0,
4836,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6ddf,4837,3550,16,IPIS,IPIS - Madini,codmine00848,Biriki,2020,1,,POINT (28.90496 -1.77952),28.90496,-1.77952,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Numbi,12,less2h,less2h,1,0,Cassitérite,Numbi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,0,
4837,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dde,4838,3551,31,IPIS,IPIS - Madini,codmine00935,Deux Maisons,2020,1,,POINT (28.87194058868433 -4.166406274210446),28.87194059,-4.16640627,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Mukera,150,less2h,less2h,0,1,Or,Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,1,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Traiter les déchets, Certains enfant creusent et font de la cuisine pour les Creuseurs",0,
4838,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6ddd,4839,3552,32,IPIS,IPIS - Madini,codmine03645,Mwamulenda,2020,1,,POINT (28.867140000000003 -4.168213333333333),28.86714,-4.16821333,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Mukera,65,less2h,less2h,0,1,Or,Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,Traiter les déchets,1,PDG
4839,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6ddc,4840,3553,86,IPIS,IPIS - Madini,codmine03660,D20 (Ilunga2),2020,1,,POINT (28.005537366666665 -2.4999702),28.00553737,-2.4999702,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kabilu,65,more2h,more2h,1,0,Cassitérite,Nzovu,Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,1,0,0,0,0,0,1,SAESSCAM,Division des mines,Chefferie,,,,,0,,1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets"
4840,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6ddb,4841,3554,53,IPIS,IPIS - Madini,codmine00687,Tukutu,2020,1,,POINT (27.729217333682545 -2.2345835915780863),27.72921733,-2.23458359,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba-Nord,Nyambembe/Bionga,160,less2h,less2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,,,,iTSCI,,1,Creuser sous terre,1,"Concassage, Traiter les déchets"
4841,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dda,4842,3555,17,IPIS,IPIS - Madini,codmine00853,Katandari,2020,1,,POINT (28.83547584947363 -1.7720588226313367),28.83547585,-1.77205882,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Lumbishi,21,less2h,less2h,0,1,Or,Numbi  et lumbishi,Bukavu et goma,Tourmaline,,,,,,0,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,0,,0,
4842,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd9,4843,3556,52,IPIS,IPIS - Madini,codmine02778,Kamangungulu,2020,1,,POINT (27.7362066666666 -2.2172533333333333),27.73620667,-2.21725333,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,30,less2h,less2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,,,iTSCI,,0,,1,"Creuser, Lavage, Traiter les déchets"
4843,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd8,4844,3557,34,IPIS,IPIS - Madini,codmine03176,Amérique,2020,1,,POINT (28.8644366 -4.1664831),28.8644366,-4.1664831,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma Sud,Mukera,40,less2h,less2h,0,1,Or,Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,0,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Lavage, Traiter les déchets",0,
4844,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd7,4845,3558,33,IPIS,IPIS - Madini,codmine03646,Milanga,2020,1,,POINT (28.86557833333333 -4.161991666666666),28.86557833,-4.16199167,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Mukera,73,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois tous les 15 jours,0,0,0,0,0,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Lavage, Traiter les déchets, Les mêmes enfants qui creusent font de la cuisine pour les creuseurs",0,
4845,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd6,4846,3559,79,IPIS,IPIS - Madini,codmine03655,Manganèse (Wikusa),2020,1,,POINT (27.938391166666666 -2.4415674833333334),27.93839117,-2.44156748,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Bikibwe,85,more2h,more2h,1,0,Cassitérite,"Luyuyu,Nzovu",Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Une fois par mois,1,0,0,0,0,0,0,0,SAESSCAM,Division des mines,Chefferie,DPMR,,,,1,"Concassage, Lavage, Traiter les déchets",1,"Concassage, Lavage, Transport des minerais, Traiter les déchets"
4846,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd5,4847,3560,80,IPIS,IPIS - Madini,codmine03656,Kantombi,2020,0,Présence de groupes armés et distance élevée,POINT (27.991988506978753 -2.559518803771137),27.99198851,-2.5595188,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kindume,80,more2h,more2h,1,0,Cassitérite,"Nzovu, Lulingu",Bukavu,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,1,1,1,Raïa Mutomboki,Groupe armé local,Aléatoire,1,1,0,0,0,1,0,1,,,,,,,,0,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets"
4847,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd4,4848,3561,60,IPIS,IPIS - Madini,codmine00798,Ontario,2020,1,,POINT (27.909320511974272 -2.836671224342677),27.90932051,-2.83667122,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Kamuli,60,less2h,less2h,0,1,Or,Dans le site même,Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI,,,,0,,1,"Creuser, _Elles font l'échange des nourritures( produits agricoles ""farine de manioc..."") contre les minerais."
4848,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd3,4849,3562,12,IPIS,IPIS - Madini,codmine02819,Ruziba,2020,1,,POINT (28.8084766667 -1.7935883333),28.80847667,-1.79358833,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Bihovu,37,less2h,less2h,1,0,Coltan,Lumbishi,Bukavu,,,,,,,,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,iTSCI,,0,,0,
4849,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd2,4850,3563,77,IPIS,IPIS - Madini,codmine03654,Topetope,2020,0,Distance trop élevée et insécurité,POINT (27.97209449013871 -2.350929608799307),27.97209449,-2.35092961,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kibila,70,more2h,more2h,1,0,Cassitérite,"Nzovu,luyuyu.",Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,0,0,0,0,1,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,0,0,0,0,1,0,1,SAESSCAM,Division des mines,Chefferie,,,,,0,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets"
4850,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd1,4851,3564,69,IPIS,IPIS - Madini,codmine00795,Kalekwa,2020,1,,POINT (27.913672303946495 -2.834872768946749),27.9136723,-2.83487277,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Kalekwa,250,more2h,more2h,0,1,Or,MULUNGU,Bukavu,,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Anti-fraude,Chefferie,Division des mines,,,,0,,1,Comité de gestion du site
4851,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dd0,4852,3565,35,IPIS,IPIS - Madini,codmine00933,Ma Boutiques,2020,1,,POINT (28.874055877965905 -4.159156452696453),28.87405588,-4.15915645,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Mukera,40,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,0,0,0,0,1,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Traiter les déchets, En plus de creusage, ils cuisinent pour les ouvriers",0,
4852,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dcf,4853,3566,38,IPIS,IPIS - Madini,codmine00934,Kapanga,2020,1,,POINT (28.873959886381787 -4.157661110262929),28.87395989,-4.15766111,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Mukera,52,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi, Baraka, Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,0,0,0,0,0,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
4853,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dce,4854,3567,47,IPIS,IPIS - Madini,codmine02782,Kasilu,2020,1,,POINT (27.684819291287376 -2.261226989596875),27.68481929,-2.26122699,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,,10,more2h,more2h,1,0,Cassitérite,Tchonka,BUKAVU,,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,1,0,0,0,0,0,0,0,,0,,,,,,,,,,Division des mines,Chefferie,,,,iTSCI,,0,,0,
4854,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dcd,4855,3568,14,IPIS,IPIS - Madini,codmine02820,Mashuza,2020,1,,POINT (28.810035454472864 -1.768359443562929),28.81003545,-1.76835944,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Ngandjo,10,less2h,less2h,0,1,Or,Lumbishi,"Bukavu, Goma",,,,,,,0,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,1,Lavage,0,
4855,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dcc,4856,3569,61,IPIS,IPIS - Madini,codmine02980,Wantunga Kanzogu,2020,1,,POINT (27.92044960630484 -2.834723659989426),27.92044961,-2.83472366,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Bamuguba sud,Kakogya,250,more2h,more2h,0,1,Or,"WANTUNGA kanzogu, Mulungu","Kamituga, Bukavu",,,,,,,1,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par semaine,1,1,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Division des mines,Chefferie,CNPRI,,,,0,,1,Creuser
4856,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dcb,4857,3570,13,IPIS,IPIS - Madini,codmine03640,Changugu,2020,1,,POINT (28.799140728508704 -1.78264500271915),28.79914073,-1.782645,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,,Lumbishi,15,less2h,less2h,1,0,Coltan,,,,,,,,,,0,0,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,0,
4857,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dca,4858,3571,36,IPIS,IPIS - Madini,codmine03647,Mayumba,2020,1,,POINT (28.871628333333334 -4.157676666666666),28.87162833,-4.15767667,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,,Mukera,60,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi,Baraka,Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Éléments indisciplinés,Une fois par mois,0,0,0,0,1,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,1,"Creuser, Lavage, Traiter les déchets, En plus de creusage ils cuisinent pour les creuseurs",1,Elle est PDG d'un puits
4858,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dc9,4859,3572,81,IPIS,IPIS - Madini,codmine03657,Kamintonko,2020,1,,POINT (27.944538083333335 -2.3440092666666668),27.94453808,-2.34400927,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,,Kamintonko,30,more2h,more2h,1,0,Cassitérite,Luyuyu.,Bukavu,Coltan,,,,,,,1,1,FARDC,FARDC - Éléments indisciplinés,Aléatoire,1,0,0,0,0,0,0,0,Raïa Mutomboki,Groupe armé local,Aléatoire,1,1,0,0,0,0,0,1,SAESSCAM,Division des mines,Anti-fraude,Environnement,,,,1,"Concassage, Lavage, Transport des minerais, Traiter les déchets",1,"Creuser, Concassage, Lavage, Transport des minerais, Traiter les déchets"
4859,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dc8,4860,3573,70,IPIS,IPIS - Madini,codmine00793,Kyamilemba,2020,1,,POINT (27.915733274210446 -2.8241500968417825),27.91573327,-2.8241501,GPS,Sud-Kivu,Sud-Kivu,Shabunda,Bakisi,Baliga,Kabukiki,250,less2h,less2h,0,1,Or,MULUNGU,Bukavu,,,,,,,0,1,0,FARDC,FARDC - Pas d’ingérence constatée,Quotidien,0,0,0,0,0,0,0,0,,0,,,,,,,,,,SAESSCAM,Chefferie,DPMR,Division des mines,,,,0,,1,Chef de puits
4860,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dc7,4861,3574,10,IPIS,IPIS - Madini,codmine00854,Rubona,2020,1,,POINT (28.829424675921786 -1.7665369894726077),28.82942468,-1.76653699,GPS,Sud-Kivu,Sud-Kivu,Kalehe,Buhavu,Buzi,Lumbishi,6,less2h,less2h,0,1,Or,Lumbishi,Bukavu,,,,,,,0,1,0,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Police Nationale Congolaise (sauf PMH),PNC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,SAESSCAM,Division des mines,,,,,,1,"Creuser, Lavage",0,
4861,cod_mines_curated_all_opendata_p_ipis.fid--3e60154c_180154dfc5e_-6dc6,4862,3575,37,IPIS,IPIS - Madini,codmine00944,Bisembe,2020,1,,POINT (28.852060454472863 -4.130682153420124),28.85206045,-4.13068215,GPS,Sud-Kivu,Sud-Kivu,Fizi,Mutambala,Basimukuma-Sud,Asonge,35,less2h,less2h,0,1,Or,Centre de négoce Mukera,"Misisi,Baraka,Uvira, Bukavu",,,,,,,0,1,1,FARDC,FARDC - Pas d’ingérence constatée,Aléatoire,0,0,0,0,0,0,0,0,Maï-Maï Yakutumba,Groupe armé local,Quotidien,0,0,0,0,0,1,0,0,SAESSCAM,Division des mines,Anti-fraude,DGI,,,,0,,0,
